user_1,user_2,relationship,closeness
97,429,friend,0.771721537
430,484,father,0.9
484,430,child,0.9
430,272,neighbor,0.447243457
272,430,acquaintance,0.447243457
430,701,friend,0.766528325
701,430,friend,0.766528325
430,749,partner,0.071982467
749,430,client,0.071982467
430,699,friend,0.668535293
699,430,friend,0.668535293
430,859,father,0.9
859,430,child,0.9
430,662,father,0.9
662,430,child,0.9
430,497,father,0.9
497,430,child,0.9
430,852,father,0.9
852,430,child,0.9
430,76,father,0.9
76,430,child,0.9
431,247,client,0.202680006
247,431,partner,0.202680006
431,443,neighbor,0.011259559
443,431,client,0.011259559
431,737,child,0.9
737,431,parent,0.9
431,209,child,0.9
209,431,parent,0.9
431,748,client,0.020801178
748,431,acquaintance,0.020801178
431,438,child,0.9
438,431,parent,0.9
431,687,child,0.9
687,431,parent,0.9
431,725,client,0.354683314
725,431,partner,0.354683314
431,911,child,0.9
911,431,parent,0.9
431,926,child,0.9
926,431,parent,0.9
431,464,partner,0.206920722
464,431,neighbor,0.206920722
431,853,child,0.9
853,431,parent,0.9
431,525,acquaintance,0.148930562
525,431,client,0.148930562
431,156,child,0.9
156,431,parent,0.9
431,871,neighbor,0.014312648
871,431,partner,0.014312648
432,168,father,0.9
168,432,child,0.9
432,162,client,0.043916438
162,432,client,0.043916438
432,877,father,0.9
877,432,child,0.9
432,406,father,0.9
406,432,child,0.9
432,664,father,0.9
664,432,child,0.9
432,483,neighbor,0.286284052
483,432,client,0.286284052
432,520,partner,0.315402667
520,432,client,0.315402667
432,17,father,0.9
17,432,child,0.9
432,405,father,0.9
405,432,child,0.9
432,339,father,0.9
339,432,child,0.9
432,414,friend,0.923146516
414,432,friend,0.923146516
432,10,father,0.9
10,432,child,0.9
432,225,father,0.9
225,432,child,0.9
433,333,child,0.9
333,433,parent,0.9
433,153,child,0.9
153,433,parent,0.9
433,762,partner,0.181348999
762,433,acquaintance,0.181348999
433,738,neighbor,0.114065378
738,433,client,0.114065378
433,710,client,0.170369686
710,433,client,0.170369686
433,189,child,0.9
189,433,parent,0.9
433,793,friend,0.79299473
793,433,friend,0.79299473
433,612,colleague,0.6
612,433,colleague,0.6
433,73,friend,0.596206298
73,433,friend,0.596206298
433,574,child,0.9
574,433,parent,0.9
433,361,friend,0.968096385
361,433,friend,0.968096385
433,352,friend,0.524147273
352,433,friend,0.524147273
433,589,friend,0.616206439
589,433,friend,0.616206439
433,206,colleague,0.6
206,433,colleague,0.6
433,783,client,0.238449405
783,433,partner,0.238449405
433,982,child,0.9
982,433,parent,0.9
433,334,friend,0.706311173
334,433,friend,0.706311173
434,781,child,0.9
781,434,parent,0.9
434,772,friend,0.772435241
772,434,friend,0.772435241
434,601,friend,0.86180339
601,434,friend,0.86180339
434,989,acquaintance,0.359251692
989,434,acquaintance,0.359251692
434,183,child,0.9
183,434,parent,0.9
435,827,friend,0.528758883
827,435,friend,0.528758883
435,957,neighbor,0.214084087
957,435,acquaintance,0.214084087
435,645,mother,0.9
645,435,child,0.9
435,284,mother,0.9
284,435,child,0.9
435,517,friend,0.793943129
517,435,friend,0.793943129
436,973,father,0.9
973,436,child,0.9
436,904,neighbor,0.30023541
904,436,client,0.30023541
436,703,neighbor,0.015435691
703,436,acquaintance,0.015435691
436,405,acquaintance,0.206512007
405,436,neighbor,0.206512007
436,781,neighbor,0.358141868
781,436,neighbor,0.358141868
436,102,acquaintance,0.478712131
102,436,client,0.478712131
436,656,acquaintance,0.21446094
656,436,client,0.21446094
436,360,friend,0.723511879
360,436,friend,0.723511879
436,925,father,0.9
925,436,child,0.9
436,440,father,0.9
440,436,child,0.9
436,9,father,0.9
9,436,child,0.9
436,699,neighbor,0.063699539
699,436,partner,0.063699539
436,474,client,0.254431104
474,436,client,0.254431104
436,399,friend,0.747663449
399,436,friend,0.747663449
436,16,acquaintance,0.159937342
16,436,acquaintance,0.159937342
436,701,client,0.239431307
701,436,partner,0.239431307
436,175,friend,0.827058057
175,436,friend,0.827058057
437,48,friend,0.702792589
48,437,friend,0.702792589
437,163,friend,0.610675497
163,437,friend,0.610675497
437,121,partner,0.355030072
121,437,client,0.355030072
437,672,friend,0.718832769
672,437,friend,0.718832769
437,949,client,0.080536224
949,437,neighbor,0.080536224
437,785,child,0.9
785,437,parent,0.9
437,611,friend,0.600870742
611,437,friend,0.600870742
437,512,friend,0.633551619
512,437,friend,0.633551619
437,527,child,0.9
527,437,parent,0.9
437,128,child,0.9
128,437,parent,0.9
437,661,colleague,0.6
661,437,colleague,0.6
437,690,child,0.9
690,437,parent,0.9
437,556,client,0.248933079
556,437,client,0.248933079
437,680,friend,0.548910692
680,437,friend,0.548910692
438,940,father,0.9
940,438,child,0.9
439,552,client,0.252956364
552,439,client,0.252956364
439,574,child,0.9
574,439,parent,0.9
439,604,friend,0.883848669
604,439,friend,0.883848669
439,476,client,0.297870957
476,439,acquaintance,0.297870957
439,789,partner,0.229668536
789,439,acquaintance,0.229668536
439,376,child,0.9
376,439,parent,0.9
440,283,client,0.289357317
283,440,client,0.289357317
440,604,acquaintance,0.463784202
604,440,acquaintance,0.463784202
440,659,friend,0.847778373
659,440,friend,0.847778373
440,689,client,0.326653132
689,440,client,0.326653132
440,103,neighbor,0.302373339
103,440,acquaintance,0.302373339
440,702,friend,0.735038802
702,440,friend,0.735038802
440,658,child,0.9
658,440,parent,0.9
440,897,friend,0.738330088
897,440,friend,0.738330088
440,183,child,0.9
183,440,parent,0.9
440,368,child,0.9
368,440,parent,0.9
440,625,child,0.9
625,440,parent,0.9
440,338,child,0.9
338,440,parent,0.9
440,17,partner,0.117452625
17,440,neighbor,0.117452625
440,513,child,0.9
513,440,parent,0.9
440,849,neighbor,0.279981838
849,440,client,0.279981838
440,503,child,0.9
503,440,parent,0.9
440,164,child,0.9
164,440,parent,0.9
441,161,friend,0.669552083
161,441,friend,0.669552083
441,671,child,0.9
671,441,parent,0.9
442,988,child,0.9
988,442,parent,0.9
443,834,child,0.9
834,443,parent,0.9
444,343,client,0.247972535
343,444,partner,0.247972535
444,577,child,0.9
577,444,parent,0.9
444,245,neighbor,0.171319982
245,444,neighbor,0.171319982
444,900,neighbor,0.266354065
900,444,partner,0.266354065
444,346,child,0.9
346,444,parent,0.9
444,805,client,0.052470302
805,444,neighbor,0.052470302
444,438,colleague,0.6
438,444,colleague,0.6
444,45,child,0.9
45,444,parent,0.9
444,38,child,0.9
38,444,parent,0.9
444,244,partner,0.112229728
244,444,client,0.112229728
444,925,neighbor,0.273022113
925,444,client,0.273022113
445,79,friend,0.501581131
79,445,friend,0.501581131
445,407,child,0.9
407,445,parent,0.9
445,734,child,0.9
734,445,parent,0.9
445,323,child,0.9
323,445,parent,0.9
446,969,friend,0.578192865
969,446,friend,0.578192865
446,41,friend,0.500862444
41,446,friend,0.500862444
446,907,friend,0.78869058
907,446,friend,0.78869058
446,597,colleague,0.6
597,446,colleague,0.6
446,274,friend,0.963853957
274,446,friend,0.963853957
446,271,child,0.9
271,446,parent,0.9
446,859,friend,0.83916397
859,446,friend,0.83916397
446,356,friend,0.500950613
356,446,friend,0.500950613
446,34,partner,0.448705815
34,446,client,0.448705815
446,741,partner,0.231141811
741,446,client,0.231141811
446,115,child,0.9
115,446,parent,0.9
446,490,friend,0.536461853
490,446,friend,0.536461853
446,893,client,0.25322267
893,446,client,0.25322267
446,945,friend,0.762022774
945,446,friend,0.762022774
446,847,acquaintance,0.206048377
847,446,client,0.206048377
446,352,friend,0.934777393
352,446,friend,0.934777393
447,672,mother,0.9
672,447,child,0.9
447,790,mother,0.9
790,447,child,0.9
447,659,mother,0.9
659,447,child,0.9
447,815,mother,0.9
815,447,child,0.9
447,465,friend,0.619508076
465,447,friend,0.619508076
447,804,neighbor,0.011401209
804,447,acquaintance,0.011401209
447,78,partner,0.143296555
78,447,partner,0.143296555
447,384,mother,0.9
384,447,child,0.9
447,451,mother,0.9
451,447,child,0.9
447,210,mother,0.9
210,447,child,0.9
447,156,client,0.371405546
156,447,neighbor,0.371405546
447,991,mother,0.9
991,447,child,0.9
447,606,mother,0.9
606,447,child,0.9
447,252,mother,0.9
252,447,child,0.9
447,833,mother,0.9
833,447,child,0.9
447,956,friend,0.625456855
956,447,friend,0.625456855
447,381,mother,0.9
381,447,child,0.9
447,880,friend,0.921129314
880,447,friend,0.921129314
447,132,mother,0.9
132,447,child,0.9
447,632,mother,0.9
632,447,child,0.9
448,226,friend,0.892345198
226,448,friend,0.892345198
448,471,father,0.9
471,448,child,0.9
448,670,neighbor,0.208006743
670,448,neighbor,0.208006743
448,569,father,0.9
569,448,child,0.9
448,270,friend,0.919189083
270,448,friend,0.919189083
448,214,father,0.9
214,448,child,0.9
448,217,father,0.9
217,448,child,0.9
448,30,client,0.327949755
30,448,acquaintance,0.327949755
448,211,neighbor,0.132096623
211,448,client,0.132096623
449,307,friend,0.997956832
307,449,friend,0.997956832
449,327,mother,0.9
327,449,child,0.9
449,914,friend,0.622814375
914,449,friend,0.622814375
450,891,friend,0.920842188
891,450,friend,0.920842188
450,889,neighbor,0.052992442
889,450,acquaintance,0.052992442
450,324,acquaintance,0.279029736
324,450,partner,0.279029736
450,415,partner,0.083068967
415,450,acquaintance,0.083068967
450,156,child,0.9
156,450,parent,0.9
450,237,partner,0.453586367
237,450,acquaintance,0.453586367
450,360,child,0.9
360,450,parent,0.9
450,120,friend,0.706938962
120,450,friend,0.706938962
450,917,acquaintance,0.092245098
917,450,neighbor,0.092245098
450,682,partner,0.028696135
682,450,acquaintance,0.028696135
450,328,neighbor,0.274013785
328,450,client,0.274013785
450,765,neighbor,0.270408399
765,450,neighbor,0.270408399
450,378,child,0.9
378,450,parent,0.9
450,377,client,0.131269651
377,450,client,0.131269651
450,116,friend,0.760536579
116,450,friend,0.760536579
450,520,client,0.387349848
520,450,neighbor,0.387349848
450,544,friend,0.655528054
544,450,friend,0.655528054
450,946,friend,0.934696584
946,450,friend,0.934696584
450,22,friend,0.796800279
22,450,friend,0.796800279
450,487,partner,0.283352177
487,450,partner,0.283352177
451,979,friend,0.847940112
979,451,friend,0.847940112
451,471,acquaintance,0.160110148
471,451,client,0.160110148
451,871,acquaintance,0.204651029
871,451,neighbor,0.204651029
451,614,neighbor,0.307972964
614,451,partner,0.307972964
451,12,client,0.216234984
12,451,partner,0.216234984
451,98,client,0.265364003
98,451,neighbor,0.265364003
452,604,father,0.9
604,452,child,0.9
452,143,friend,0.504512637
143,452,friend,0.504512637
452,284,father,0.9
284,452,child,0.9
452,354,partner,0.135843976
354,452,partner,0.135843976
452,241,client,0.209548643
241,452,partner,0.209548643
452,209,partner,0.193672036
209,452,acquaintance,0.193672036
452,803,client,0.154570612
803,452,acquaintance,0.154570612
452,944,father,0.9
944,452,child,0.9
452,947,neighbor,0.138199671
947,452,client,0.138199671
452,824,friend,0.920051937
824,452,friend,0.920051937
452,641,father,0.9
641,452,child,0.9
452,286,neighbor,0.48914725
286,452,neighbor,0.48914725
452,263,friend,0.938242482
263,452,friend,0.938242482
452,128,friend,0.537141525
128,452,friend,0.537141525
453,17,friend,0.621050527
17,453,friend,0.621050527
453,492,acquaintance,0.331941489
492,453,acquaintance,0.331941489
453,971,child,0.9
971,453,parent,0.9
453,302,friend,0.718133921
302,453,friend,0.718133921
453,997,friend,0.625673307
997,453,friend,0.625673307
453,253,client,0.158133657
253,453,client,0.158133657
453,470,friend,0.929238563
470,453,friend,0.929238563
453,467,partner,0.006289554
467,453,acquaintance,0.006289554
453,634,neighbor,0.143670043
634,453,acquaintance,0.143670043
454,138,father,0.9
138,454,child,0.9
454,601,father,0.9
601,454,child,0.9
454,693,client,0.161689532
693,454,partner,0.161689532
454,916,father,0.9
916,454,child,0.9
454,145,father,0.9
145,454,child,0.9
454,303,neighbor,0.322826751
303,454,client,0.322826751
454,765,friend,0.759626572
765,454,friend,0.759626572
454,34,client,0.382652786
34,454,acquaintance,0.382652786
455,608,child,0.9
608,455,parent,0.9
455,662,client,0.371067939
662,455,neighbor,0.371067939
455,938,child,0.9
938,455,parent,0.9
455,157,acquaintance,0.03415781
157,455,partner,0.03415781
455,582,friend,0.566101961
582,455,friend,0.566101961
455,391,child,0.9
391,455,parent,0.9
455,326,child,0.9
326,455,parent,0.9
455,302,acquaintance,0.169287961
302,455,client,0.169287961
455,751,child,0.9
751,455,parent,0.9
455,144,child,0.9
144,455,parent,0.9
455,233,child,0.9
233,455,parent,0.9
455,314,acquaintance,0.014024523
314,455,neighbor,0.014024523
455,308,friend,0.815570292
308,455,friend,0.815570292
455,656,friend,0.657077897
656,455,friend,0.657077897
455,836,child,0.9
836,455,parent,0.9
455,768,child,0.9
768,455,parent,0.9
455,876,child,0.9
876,455,parent,0.9
455,191,client,0.157501683
191,455,neighbor,0.157501683
455,800,child,0.9
800,455,parent,0.9
455,366,neighbor,0.305405137
366,455,neighbor,0.305405137
456,509,friend,0.99673881
509,456,friend,0.99673881
456,907,friend,0.563052257
907,456,friend,0.563052257
456,13,friend,0.628688081
13,456,friend,0.628688081
456,2,child,0.9
2,456,parent,0.9
456,621,friend,0.545189678
621,456,friend,0.545189678
456,534,friend,0.72387706
534,456,friend,0.72387706
456,280,child,0.9
280,456,parent,0.9
456,620,child,0.9
620,456,parent,0.9
456,939,colleague,0.6
939,456,colleague,0.6
456,133,friend,0.891251907
133,456,friend,0.891251907
456,310,child,0.9
310,456,parent,0.9
457,648,acquaintance,0.09446939
648,457,acquaintance,0.09446939
457,410,partner,0.171412176
410,457,acquaintance,0.171412176
457,878,colleague,0.6
878,457,colleague,0.6
457,776,mother,0.9
776,457,child,0.9
457,770,colleague,0.6
770,457,colleague,0.6
457,423,mother,0.9
423,457,child,0.9
457,298,mother,0.9
298,457,child,0.9
457,208,mother,0.9
208,457,child,0.9
457,625,partner,0.260597687
625,457,partner,0.260597687
457,801,partner,0.398182871
801,457,neighbor,0.398182871
457,105,mother,0.9
105,457,child,0.9
457,352,client,0.30110742
352,457,client,0.30110742
457,652,mother,0.9
652,457,child,0.9
458,340,partner,0.093261558
340,458,client,0.093261558
458,244,friend,0.978639547
244,458,friend,0.978639547
458,70,acquaintance,0.141887398
70,458,neighbor,0.141887398
458,49,friend,0.546030665
49,458,friend,0.546030665
458,997,friend,0.509993982
997,458,friend,0.509993982
458,901,client,0.258153218
901,458,client,0.258153218
458,344,child,0.9
344,458,parent,0.9
458,500,child,0.9
500,458,parent,0.9
458,707,partner,0.13817048
707,458,neighbor,0.13817048
459,844,friend,0.756836022
844,459,friend,0.756836022
459,658,friend,0.564639189
658,459,friend,0.564639189
459,929,friend,0.716354164
929,459,friend,0.716354164
459,804,child,0.9
804,459,parent,0.9
459,527,child,0.9
527,459,parent,0.9
459,440,client,0.416375289
440,459,acquaintance,0.416375289
459,909,child,0.9
909,459,parent,0.9
459,958,friend,0.699544508
958,459,friend,0.699544508
459,865,friend,0.712538638
865,459,friend,0.712538638
459,997,friend,0.718048465
997,459,friend,0.718048465
459,161,friend,0.794192892
161,459,friend,0.794192892
459,221,friend,0.522042235
221,459,friend,0.522042235
459,286,friend,0.974953438
286,459,friend,0.974953438
459,478,friend,0.559589875
478,459,friend,0.559589875
460,352,friend,0.927981562
352,460,friend,0.927981562
460,564,friend,0.662806414
564,460,friend,0.662806414
460,636,father,0.9
636,460,child,0.9
460,738,friend,0.608354735
738,460,friend,0.608354735
460,808,father,0.9
808,460,child,0.9
460,963,neighbor,0.431929802
963,460,acquaintance,0.431929802
461,994,friend,0.958328871
994,461,friend,0.958328871
461,813,friend,0.996384912
813,461,friend,0.996384912
461,204,mother,0.9
204,461,child,0.9
461,198,colleague,0.6
198,461,colleague,0.6
461,666,partner,0.134266221
666,461,client,0.134266221
461,742,mother,0.9
742,461,child,0.9
461,395,client,0.344870556
395,461,client,0.344870556
461,448,neighbor,0.042951416
448,461,acquaintance,0.042951416
461,501,mother,0.9
501,461,child,0.9
461,425,mother,0.9
425,461,child,0.9
461,647,acquaintance,0.361837552
647,461,partner,0.361837552
461,344,partner,0.223068243
344,461,client,0.223068243
461,923,colleague,0.6
923,461,colleague,0.6
461,567,acquaintance,0.37016947
567,461,partner,0.37016947
461,752,mother,0.9
752,461,child,0.9
461,537,friend,0.89981413
537,461,friend,0.89981413
461,194,mother,0.9
194,461,child,0.9
462,975,friend,0.665702684
975,462,friend,0.665702684
462,587,father,0.9
587,462,child,0.9
462,823,partner,0.213044461
823,462,partner,0.213044461
462,135,acquaintance,0.224322997
135,462,client,0.224322997
462,776,father,0.9
776,462,child,0.9
462,706,father,0.9
706,462,child,0.9
462,265,friend,0.582018337
265,462,friend,0.582018337
462,24,friend,0.929236766
24,462,friend,0.929236766
462,869,colleague,0.6
869,462,colleague,0.6
462,407,neighbor,0.299367217
407,462,neighbor,0.299367217
462,51,friend,0.969388578
51,462,friend,0.969388578
462,519,father,0.9
519,462,child,0.9
463,521,friend,0.587250379
521,463,friend,0.587250379
463,782,child,0.9
782,463,parent,0.9
463,681,child,0.9
681,463,parent,0.9
463,917,partner,0.448715828
917,463,neighbor,0.448715828
463,329,friend,0.844837737
329,463,friend,0.844837737
463,435,child,0.9
435,463,parent,0.9
463,469,child,0.9
469,463,parent,0.9
463,296,child,0.9
296,463,parent,0.9
463,116,friend,0.706621584
116,463,friend,0.706621584
464,394,father,0.9
394,464,child,0.9
464,429,friend,0.542136618
429,464,friend,0.542136618
464,784,client,0.109004083
784,464,neighbor,0.109004083
464,265,acquaintance,0.187841302
265,464,partner,0.187841302
464,497,partner,0.331729243
497,464,client,0.331729243
464,26,neighbor,0.426169981
26,464,partner,0.426169981
464,883,partner,0.11156768
883,464,partner,0.11156768
464,844,neighbor,0.401256034
844,464,partner,0.401256034
464,92,child,0.9
92,464,parent,0.9
464,416,client,0.466761137
416,464,client,0.466761137
464,338,partner,0.318974051
338,464,neighbor,0.318974051
464,82,partner,0.497190613
82,464,partner,0.497190613
464,391,friend,0.853222222
391,464,friend,0.853222222
464,245,colleague,0.6
245,464,colleague,0.6
464,906,friend,0.687761884
906,464,friend,0.687761884
464,848,colleague,0.6
848,464,colleague,0.6
465,645,mother,0.9
645,465,child,0.9
465,280,friend,0.815324046
280,465,friend,0.815324046
465,453,mother,0.9
453,465,child,0.9
465,709,friend,0.712039551
709,465,friend,0.712039551
465,194,mother,0.9
194,465,child,0.9
465,64,friend,0.550271275
64,465,friend,0.550271275
465,962,mother,0.9
962,465,child,0.9
465,984,mother,0.9
984,465,child,0.9
466,904,friend,0.891970471
904,466,friend,0.891970471
466,13,father,0.9
13,466,child,0.9
466,109,friend,0.995676752
109,466,friend,0.995676752
466,511,neighbor,0.468594977
511,466,partner,0.468594977
466,609,father,0.9
609,466,child,0.9
466,187,friend,0.766528657
187,466,friend,0.766528657
466,205,friend,0.573848763
205,466,friend,0.573848763
466,460,child,0.9
460,466,parent,0.9
466,87,father,0.9
87,466,child,0.9
466,732,neighbor,0.448100378
732,466,partner,0.448100378
466,339,friend,0.97957598
339,466,friend,0.97957598
466,347,father,0.9
347,466,child,0.9
466,260,colleague,0.6
260,466,colleague,0.6
466,118,friend,0.791618497
118,466,friend,0.791618497
466,759,partner,0.161048101
759,466,partner,0.161048101
467,300,colleague,0.6
300,467,colleague,0.6
467,961,friend,0.973441196
961,467,friend,0.973441196
467,618,child,0.9
618,467,parent,0.9
467,983,friend,0.867968001
983,467,friend,0.867968001
467,120,colleague,0.6
120,467,colleague,0.6
467,224,child,0.9
224,467,parent,0.9
467,525,acquaintance,0.114523541
525,467,partner,0.114523541
467,574,child,0.9
574,467,parent,0.9
467,640,child,0.9
640,467,parent,0.9
467,522,child,0.9
522,467,parent,0.9
467,546,child,0.9
546,467,parent,0.9
467,23,child,0.9
23,467,parent,0.9
467,102,child,0.9
102,467,parent,0.9
467,650,friend,0.503959419
650,467,friend,0.503959419
467,813,friend,0.987468063
813,467,friend,0.987468063
467,732,partner,0.308193755
732,467,partner,0.308193755
467,177,neighbor,0.173717376
177,467,acquaintance,0.173717376
467,209,child,0.9
209,467,parent,0.9
467,412,friend,0.636403665
412,467,friend,0.636403665
467,955,child,0.9
955,467,parent,0.9
468,380,father,0.9
380,468,child,0.9
468,763,friend,0.884528036
763,468,friend,0.884528036
468,870,neighbor,0.098853671
870,468,acquaintance,0.098853671
468,642,client,0.319157736
642,468,client,0.319157736
468,526,father,0.9
526,468,child,0.9
468,811,acquaintance,0.173959265
811,468,partner,0.173959265
468,517,friend,0.856335746
517,468,friend,0.856335746
468,575,father,0.9
575,468,child,0.9
468,615,friend,0.595612594
615,468,friend,0.595612594
468,370,client,0.357184452
370,468,client,0.357184452
468,853,friend,0.749102633
853,468,friend,0.749102633
468,0,father,0.9
0,468,child,0.9
468,427,acquaintance,0.352495958
427,468,acquaintance,0.352495958
469,601,mother,0.9
601,469,child,0.9
469,114,acquaintance,0.164294135
114,469,partner,0.164294135
469,887,client,0.391864601
887,469,neighbor,0.391864601
469,403,friend,0.985268696
403,469,friend,0.985268696
469,150,acquaintance,0.189474223
150,469,acquaintance,0.189474223
469,600,colleague,0.6
600,469,colleague,0.6
469,190,neighbor,0.34733207
190,469,client,0.34733207
469,16,client,0.264896304
16,469,partner,0.264896304
469,588,mother,0.9
588,469,child,0.9
469,303,neighbor,0.036237639
303,469,client,0.036237639
469,943,mother,0.9
943,469,child,0.9
470,448,colleague,0.6
448,470,colleague,0.6
470,523,friend,0.721414634
523,470,friend,0.721414634
470,706,acquaintance,0.305470704
706,470,neighbor,0.305470704
470,781,friend,0.776687909
781,470,friend,0.776687909
470,510,friend,0.77929056
510,470,friend,0.77929056
470,375,partner,0.25541855
375,470,acquaintance,0.25541855
470,684,friend,0.966413186
684,470,friend,0.966413186
470,421,colleague,0.6
421,470,colleague,0.6
470,123,partner,0.0841803
123,470,acquaintance,0.0841803
471,769,child,0.9
769,471,parent,0.9
471,663,child,0.9
663,471,parent,0.9
471,631,child,0.9
631,471,parent,0.9
472,205,friend,0.86196754
205,472,friend,0.86196754
472,115,child,0.9
115,472,parent,0.9
472,182,friend,0.765277575
182,472,friend,0.765277575
472,957,child,0.9
957,472,parent,0.9
472,297,child,0.9
297,472,parent,0.9
472,364,neighbor,0.30370229
364,472,neighbor,0.30370229
472,47,neighbor,0.348308361
47,472,partner,0.348308361
472,606,friend,0.888043053
606,472,friend,0.888043053
472,513,child,0.9
513,472,parent,0.9
472,613,child,0.9
613,472,parent,0.9
472,456,friend,0.667434841
456,472,friend,0.667434841
472,161,child,0.9
161,472,parent,0.9
472,736,friend,0.783025932
736,472,friend,0.783025932
472,467,friend,0.68397566
467,472,friend,0.68397566
472,670,partner,0.187313356
670,472,neighbor,0.187313356
472,712,client,0.418118617
712,472,client,0.418118617
472,307,child,0.9
307,472,parent,0.9
473,856,child,0.9
856,473,parent,0.9
473,532,mother,0.9
532,473,child,0.9
473,339,friend,0.825272811
339,473,friend,0.825272811
473,735,neighbor,0.331876962
735,473,client,0.331876962
473,830,friend,0.573884288
830,473,friend,0.573884288
473,81,client,0.309295407
81,473,acquaintance,0.309295407
473,650,friend,0.873790794
650,473,friend,0.873790794
473,417,child,0.9
417,473,parent,0.9
473,963,colleague,0.6
963,473,colleague,0.6
474,52,client,0.404346356
52,474,neighbor,0.404346356
474,552,client,0.404009589
552,474,partner,0.404009589
474,700,friend,0.593696919
700,474,friend,0.593696919
474,255,partner,0.015041399
255,474,neighbor,0.015041399
474,512,acquaintance,0.367830266
512,474,partner,0.367830266
474,24,partner,0.473486707
24,474,neighbor,0.473486707
474,422,colleague,0.6
422,474,colleague,0.6
474,654,child,0.9
654,474,parent,0.9
474,537,acquaintance,0.111135953
537,474,partner,0.111135953
474,88,friend,0.60169199
88,474,friend,0.60169199
475,31,friend,0.817141295
31,475,friend,0.817141295
475,425,neighbor,0.306264063
425,475,client,0.306264063
475,597,mother,0.9
597,475,child,0.9
475,614,friend,0.850889344
614,475,friend,0.850889344
476,422,child,0.9
422,476,parent,0.9
476,229,partner,0.117161809
229,476,neighbor,0.117161809
476,822,acquaintance,0.279280756
822,476,client,0.279280756
476,114,child,0.9
114,476,parent,0.9
476,302,friend,0.818138762
302,476,friend,0.818138762
476,862,acquaintance,0.351539813
862,476,neighbor,0.351539813
476,823,child,0.9
823,476,parent,0.9
476,46,colleague,0.6
46,476,colleague,0.6
476,956,child,0.9
956,476,parent,0.9
476,729,acquaintance,0.117719506
729,476,acquaintance,0.117719506
476,901,friend,0.657629593
901,476,friend,0.657629593
476,203,partner,0.498909224
203,476,partner,0.498909224
476,764,child,0.9
764,476,parent,0.9
476,842,child,0.9
842,476,parent,0.9
476,120,friend,0.600833325
120,476,friend,0.600833325
476,61,child,0.9
61,476,parent,0.9
476,727,client,0.174668832
727,476,partner,0.174668832
477,118,mother,0.9
118,477,child,0.9
477,22,friend,0.621200173
22,477,friend,0.621200173
477,545,acquaintance,0.188321199
545,477,partner,0.188321199
477,340,mother,0.9
340,477,child,0.9
477,585,partner,0.190573626
585,477,acquaintance,0.190573626
477,474,acquaintance,0.284218613
474,477,acquaintance,0.284218613
477,306,client,0.314480029
306,477,acquaintance,0.314480029
477,241,partner,0.227259805
241,477,partner,0.227259805
477,357,neighbor,0.304693256
357,477,acquaintance,0.304693256
477,524,friend,0.741941632
524,477,friend,0.741941632
477,214,mother,0.9
214,477,child,0.9
478,32,friend,0.527449678
32,478,friend,0.527449678
478,634,friend,0.906689727
634,478,friend,0.906689727
478,914,client,0.030093244
914,478,client,0.030093244
478,37,friend,0.823478068
37,478,friend,0.823478068
479,741,acquaintance,0.421931422
741,479,client,0.421931422
480,361,friend,0.689435183
361,480,friend,0.689435183
480,531,friend,0.614619984
531,480,friend,0.614619984
480,409,child,0.9
409,480,parent,0.9
480,587,friend,0.755026546
587,480,friend,0.755026546
480,976,child,0.9
976,480,parent,0.9
480,550,child,0.9
550,480,parent,0.9
480,167,friend,0.55170157
167,480,friend,0.55170157
480,615,child,0.9
615,480,parent,0.9
480,147,child,0.9
147,480,parent,0.9
480,592,child,0.9
592,480,parent,0.9
480,283,friend,0.963142202
283,480,friend,0.963142202
480,525,friend,0.780773057
525,480,friend,0.780773057
480,775,friend,0.952693816
775,480,friend,0.952693816
481,718,friend,0.549821212
718,481,friend,0.549821212
481,814,partner,0.248935359
814,481,neighbor,0.248935359
481,930,friend,0.971894942
930,481,friend,0.971894942
481,109,mother,0.9
109,481,child,0.9
481,347,mother,0.9
347,481,child,0.9
481,301,neighbor,0.465015289
301,481,client,0.465015289
481,888,neighbor,0.107170745
888,481,partner,0.107170745
481,92,friend,0.732247006
92,481,friend,0.732247006
481,211,neighbor,0.471062558
211,481,acquaintance,0.471062558
481,122,mother,0.9
122,481,child,0.9
481,503,friend,0.561251069
503,481,friend,0.561251069
481,907,mother,0.9
907,481,child,0.9
481,472,mother,0.9
472,481,child,0.9
481,938,acquaintance,0.406901981
938,481,neighbor,0.406901981
481,96,acquaintance,0.009926954
96,481,partner,0.009926954
481,384,mother,0.9
384,481,child,0.9
482,675,friend,0.829398054
675,482,friend,0.829398054
482,528,father,0.9
528,482,child,0.9
482,267,client,0.164877169
267,482,client,0.164877169
482,903,father,0.9
903,482,child,0.9
482,59,father,0.9
59,482,child,0.9
482,480,father,0.9
480,482,child,0.9
482,998,partner,0.213056406
998,482,acquaintance,0.213056406
482,840,friend,0.753087555
840,482,friend,0.753087555
482,0,father,0.9
0,482,child,0.9
482,973,father,0.9
973,482,child,0.9
482,128,friend,0.772309737
128,482,friend,0.772309737
482,334,father,0.9
334,482,child,0.9
482,975,friend,0.992327317
975,482,friend,0.992327317
482,101,partner,0.326085971
101,482,client,0.326085971
483,887,acquaintance,0.282047612
887,483,neighbor,0.282047612
483,808,mother,0.9
808,483,child,0.9
484,117,child,0.9
117,484,parent,0.9
484,953,child,0.9
953,484,parent,0.9
